apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,pressure,summary,temperature,time,visibility,windBearing,windSpeed,precipType,precipAccumulation
31.22,0.78,35,0.98,fog,0,0,1016.75,Foggy,35.6,1485745200,1.91,201,5.1,,
31.36,0.5,34.65,0.96,fog,0,0,1017.09,Foggy,35.74,1485748800,1.64,197,5.13,,
30.88,0.42,34.63,0.98,fog,0,0,1016.79,Foggy,35.07,1485752400,1.43,201,4.78,,
31.68,0.75,34.56,0.99,fog,0,0,1016.83,Foggy,34.79,1485756000,1.25,193,3.65,,
34.93,0.37,34.62,0.99,fog,0,0,1017,Foggy,34.93,1485759600,0.86,172,2.98,,
31.92,0.68,34.96,0.98,fog,0,0,1017.08,Foggy,35.54,1485763200,1,142,4.24,,
31.51,0.74,35.16,0.98,fog,0,0,1017.18,Foggy,35.69,1485766800,1.1,145,4.89,,
32.46,0.75,35.91,0.98,fog,0,0,1017.18,Foggy,36.53,1485770400,1.36,128,4.92,,
32.2,0.78,36.39,0.99,fog,0,0,1016.94,Foggy,36.76,1485774000,1.35,118,5.6,,
31.82,0.74,36.57,0.98,fog,0,0,1016.8,Foggy,36.97,1485777600,1.74,107,6.48,,
32.1,0.83,36.54,0.95,partly-cloudy-day,0,0,1016.44,Mostly Cloudy,37.75,1485781200,2.13,104,7.54,,
32.91,0.83,36.24,0.95,partly-cloudy-day,0,0,1016.21,Mostly Cloudy,37.54,1485784800,2.28,92,5.89,,
31.49,0.82,36.27,0.96,partly-cloudy-day,0,0,1016.23,Mostly Cloudy,37.19,1485788400,2.26,85,7.43,,
31.05,0.79,36.1,0.96,partly-cloudy-night,0,0,1016.41,Mostly Cloudy,37.24,1485792000,2.62,78,8.34,,
29.64,0.64,35.7,0.96,partly-cloudy-night,0,0,1016.54,Mostly Cloudy,36.68,1485795600,2.26,77,9.76,,
29.41,0.44,35.51,0.95,partly-cloudy-night,0,0,1016.79,Partly Cloudy,36.87,1485799200,2.69,76,10.8,,
29.42,0.79,35.51,0.95,partly-cloudy-night,0,0,1017.08,Mostly Cloudy,36.8,1485802800,2.75,69,10.58,,
29.42,0.72,35.48,0.95,partly-cloudy-night,0,0,1017.16,Mostly Cloudy,36.84,1485806400,3.09,69,10.67,,
29.25,0.76,35.42,0.94,partly-cloudy-night,0,0,1017.33,Mostly Cloudy,36.96,1485810000,2.88,64,11.42,,
29.08,0.78,35.42,0.94,partly-cloudy-night,0,0,1017.37,Mostly Cloudy,36.96,1485813600,2.89,68,11.84,,
28.88,0.72,35.48,0.94,partly-cloudy-night,0,0,1017.3,Mostly Cloudy,36.93,1485817200,3.22,72,12.26,,
28.75,0.85,35.16,0.93,partly-cloudy-night,0,0,1017.52,Mostly Cloudy,36.88,1485820800,4.08,66,12.44,,
28.6,0.75,34.97,0.93,partly-cloudy-night,0,0,1017.73,Mostly Cloudy,36.77,1485824400,3.38,58,12.45,,
27.93,0.91,34,0.9,partly-cloudy-night,0,0,1017.71,Mostly Cloudy,36.64,1485828000,3.62,63,13.82,,
27.62,0.78,34.05,0.91,partly-cloudy-night,0,0,1017.95,Mostly Cloudy,36.39,1485831600,3.32,69,13.84,,
27.55,0.95,34.19,0.93,cloudy,0,0,1018.23,Overcast,35.99,1485835200,2.84,68,12.64,,
27.8,0.97,34.37,0.93,cloudy,0,0,1018.7,Overcast,36.14,1485838800,2.58,67,12.48,,
28.45,1,34.57,0.94,cloudy,0,0,1018.92,Overcast,36.06,1485842400,2.13,67,10.69,,
28.06,0.93,34.84,0.95,partly-cloudy-night,0,0,1019.33,Mostly Cloudy,36.16,1485846000,2.39,70,11.89,,
28.95,1,35.01,0.95,cloudy,0,0,1019.67,Overcast,36.43,1485849600,2.41,72,10.59,,
28.48,0.92,34.99,0.94,partly-cloudy-day,0,0,1019.99,Mostly Cloudy,36.53,1485853200,2.53,79,11.99,,
28.93,0.97,34.37,0.92,cloudy,0,0,1020.48,Overcast,36.57,1485856800,2.79,81,11.03,,
28.85,1,33.88,0.9,cloudy,0,0,1020.7,Overcast,36.57,1485860400,2.83,86,11.23,,
28.82,0.96,33.03,0.87,cloudy,0,0,1020.94,Overcast,36.52,1485864000,3.05,81,11.16,,
28.31,1,32.47,0.87,cloudy,0,0,1021.04,Overcast,35.83,1485867600,3.28,74,10.34,,
27.94,0.95,32.3,0.87,cloudy,0,0,1021.14,Overcast,35.65,1485871200,3.4,75,10.68,,
28.15,0.96,32.74,0.89,cloudy,0,0,1021.32,Overcast,35.65,1485874800,3.44,72,10.21,,
28.92,0.97,32,0.87,cloudy,0,0,1021.72,Overcast,35.37,1485878400,3.75,74,8.07,,
29.04,0.92,32.18,0.87,partly-cloudy-night,0,0,1022.13,Mostly Cloudy,35.67,1485882000,4.39,86,8.51,,
29.08,0.95,31.78,0.86,cloudy,0,0,1022.48,Overcast,35.59,1485885600,4.79,86,8.24,,
28.99,0.97,31.54,0.84,cloudy,0,0,1022.65,Overcast,35.76,1485889200,5.54,99,8.8,,
28.59,0.89,30.9,0.83,partly-cloudy-night,0,0,1022.51,Mostly Cloudy,35.69,1485892800,5.36,102,9.4,,
28.5,0.83,31.01,0.83,partly-cloudy-night,0,0,1022.51,Mostly Cloudy,35.55,1485896400,5.02,101,9.24,,
28.54,0.93,30.61,0.82,partly-cloudy-night,0,0,1022.68,Mostly Cloudy,35.58,1485900000,4.97,107,9.25,,
28.36,0.8,30.59,0.82,partly-cloudy-night,0,0,1022.72,Mostly Cloudy,35.46,1485903600,4.65,119,9.29,,
29.18,0.74,29.92,0.81,partly-cloudy-night,0,0,1022.74,Mostly Cloudy,35.22,1485907200,4.33,113,7.31,,
29.12,0.81,29.6,0.81,partly-cloudy-night,0,0,1022.75,Mostly Cloudy,34.71,1485910800,3.78,115,6.47,,
28.73,0.77,29.33,0.81,partly-cloudy-night,0,0,1022.74,Mostly Cloudy,34.47,1485914400,3.34,110,6.62,,
28.93,0.92,29.9,0.83,partly-cloudy-night,0,0,1022.82,Mostly Cloudy,34.54,1485918000,3.1,110,6.45,,
28.72,0.88,29.94,0.84,partly-cloudy-night,0,0,1022.65,Mostly Cloudy,34.38,1485921600,2.84,122,6.47,,
28.68,0.8,30.17,0.84,partly-cloudy-night,0,0,1022.63,Mostly Cloudy,34.54,1485925200,2.66,124,6.81,,
28.23,0.89,30.64,0.85,partly-cloudy-night,0,0,1022.61,Mostly Cloudy,34.79,1485928800,2.44,133,8.01,,
27.14,0.93,31.24,0.88,partly-cloudy-night,0,0,1022.7,Mostly Cloudy,34.56,1485932400,2.66,134,9.51,,
27.95,1,31.56,0.88,cloudy,0,0,1022.96,Overcast,34.84,1485936000,3.45,145,8.64,,
27.85,0.97,31.95,0.89,cloudy,0,0,1022.94,Overcast,34.86,1485939600,3.17,148,8.85,,
28.21,0.83,32.04,0.88,partly-cloudy-day,0,0,1022.96,Mostly Cloudy,35.18,1485943200,3.41,148,8.92,,
28.19,0.97,32.28,0.88,cloudy,0,0,1022.61,Overcast,35.48,1485946800,3.28,143,9.68,,
27.88,0.86,31.97,0.86,partly-cloudy-day,0,0,1022.15,Mostly Cloudy,35.74,1485950400,3.8,146,11.07,,
28.61,0.83,31.36,0.84,partly-cloudy-day,0,0,1021.49,Mostly Cloudy,35.84,1485954000,3.7,138,9.75,,
27.79,0.8,31.58,0.85,partly-cloudy-day,0,0,1020.84,Mostly Cloudy,35.73,1485957600,3.14,141,11.26,,
27.23,0.79,31.21,0.85,partly-cloudy-day,0,0,1020.65,Mostly Cloudy,35.32,1485961200,3.12,140,11.36,,
26.89,0.83,31.08,0.85,partly-cloudy-night,0,0,1020.62,Mostly Cloudy,35,1485964800,2.8,145,11.2,,
26.47,0.7,30.93,0.86,partly-cloudy-night,0,0,1020.44,Mostly Cloudy,34.64,1485968400,2.4,145,11.14,,
26.2,0.52,31.31,0.88,partly-cloudy-night,0,0,1020.31,Partly Cloudy,34.55,1485972000,2.34,143,11.51,,
25.88,0.63,31.59,0.9,partly-cloudy-night,0,0,1019.72,Mostly Cloudy,34.33,1485975600,2.26,145,11.59,,
24.28,0.82,30.8,0.9,partly-cloudy-night,0,0,1019.41,Mostly Cloudy,33.49,1485979200,2.08,153,12.92,,
24.16,0.92,31.15,0.91,partly-cloudy-night,0,0,1019.16,Mostly Cloudy,33.55,1485982800,2.02,156,13.41,,
23.02,0.82,30.44,0.9,partly-cloudy-night,0,0,1018.79,Mostly Cloudy,33.03,1485986400,3.2,159,14.69,,
23.39,0.92,30.36,0.9,partly-cloudy-night,0,0,1018.41,Mostly Cloudy,32.99,1485990000,3.54,161,13.58,,
23.12,1,30.3,0.9,cloudy,0,0,1017.87,Overcast,32.83,1485993600,3.35,154,13.73,,
22.99,0.97,30.15,0.9,cloudy,0,0,1017.37,Overcast,32.72,1485997200,4.21,156,13.71,,
23.34,0.95,29.5,0.87,cloudy,0,0,1016.98,Overcast,32.86,1486000800,4.21,149,13.27,,
23.28,1,30.14,0.89,cloudy,0,0,1016.44,Overcast,32.91,1486004400,4.11,151,13.59,,
22.9,0.96,30.28,0.9,cloudy,0,0,1016.04,Overcast,32.84,1486008000,3.85,150,14.35,,
22.64,0.96,30.8,0.92,cloudy,0,0,1015.44,Overcast,32.75,1486011600,3.49,146,14.74,,
23.11,0.94,30.56,0.91,cloudy,0,0,1015.11,Overcast,32.89,1486015200,3.25,146,13.98,,
22.93,0.85,30.4,0.9,partly-cloudy-night,0,0,1015.04,Mostly Cloudy,32.94,1486018800,3.54,150,14.62,,
23.86,0.88,30.32,0.89,partly-cloudy-day,0,0,1015.06,Mostly Cloudy,33.26,1486022400,3.73,150,13.23,,
24.22,0.72,31.11,0.9,partly-cloudy-day,0,0,1015.02,Mostly Cloudy,33.67,1486026000,2.52,148,13.64,,
24.25,0.72,30.77,0.89,partly-cloudy-day,0,0,1014.69,Mostly Cloudy,33.65,1486029600,2.48,148,13.5,,
24.48,0.75,31.28,0.9,partly-cloudy-day,0,0,1014.22,Mostly Cloudy,33.8,1486033200,2.41,146,13.39,,
24.52,0.75,31.31,0.9,partly-cloudy-day,0,0,1013.77,Mostly Cloudy,33.9,1486036800,2.45,142,13.64,,
24.4,0.75,30.89,0.9,partly-cloudy-day,0,0,1013.35,Mostly Cloudy,33.56,1486040400,2.77,142,12.85,,
24.18,0.75,30.75,0.89,partly-cloudy-day,0,0,1012.92,Mostly Cloudy,33.55,1486044000,2.91,133,13.35,,
23.74,0.75,30.72,0.9,partly-cloudy-day,0,0,1012.59,Mostly Cloudy,33.37,1486047600,2.77,132,13.91,,
22.92,0.75,30.35,0.9,partly-cloudy-night,0,0,1012.54,Mostly Cloudy,32.93,1486051200,2.83,130,14.61,,
21.99,0.88,30.43,0.92,partly-cloudy-night,0,0,1012.64,Mostly Cloudy,32.38,1486054800,2.87,132,15.25,,
23.28,0.92,30.49,0.91,partly-cloudy-night,0,0,1012.6,Mostly Cloudy,32.86,1486058400,3,133,13.42,,
23.36,0.92,30.59,0.9,partly-cloudy-night,0,0,1012.29,Mostly Cloudy,33.09,1486062000,2.88,135,13.97,,
23.04,0.75,30.61,0.9,partly-cloudy-night,0,0,1012.13,Mostly Cloudy,33.11,1486065600,2.8,133,14.92,,
23.48,0.96,30.73,0.91,cloudy,0,0,1012.07,Overcast,33.15,1486069200,2.55,137,13.87,,
22.44,0.93,30.42,0.93,partly-cloudy-night,0,0,1011.84,Mostly Cloudy,32.23,1486072800,2.36,134,13.5,,
22.25,0.92,30.32,0.94,partly-cloudy-night,0,0,1011.72,Mostly Cloudy,31.87,1486076400,2.32,134,12.84,,
22.74,0.96,30.62,0.95,cloudy,0,0,1011.35,Overcast,31.94,1486080000,2.1,130,11.92,,
23.27,0.92,30.94,0.95,fog,0,0,1011.13,Foggy,32.15,1486083600,1.59,131,11.34,,
23.78,0.92,31.63,0.97,fog,0,0,1011.02,Foggy,32.39,1486087200,1.44,128,10.89,,
24.44,0.95,32.18,0.97,fog,0,0,1010.35,Foggy,32.95,1486090800,1.25,124,10.98,,
23.84,0.92,32.15,0.96,fog,0,0,1009.83,Foggy,33.06,1486094400,1.44,127,12.65,,
23.82,0.92,32.12,0.96,fog,0,0,1009.37,Foggy,33.1,1486098000,1.24,127,12.85,,
23.95,0.93,32.34,0.96,fog,0,0,1009.17,Foggy,33.34,1486101600,1.14,128,13.25,,
23.55,0.97,32.83,0.98,fog,0,0,1009.32,Foggy,33.32,1486105200,1.06,129,14.26,,
24.37,0.82,33.44,1,fog,0,0,1009.12,Foggy,33.56,1486108800,1.17,126,12.92,,
24.22,1,33.52,0.99,fog,0,0,1009.18,Foggy,33.74,1486112400,1.13,126,13.9,,
25.75,1,34.48,0.99,fog,0,0,1009.17,Foggy,34.7,1486116000,1.14,121,13.06,,
26.77,1,34.95,0.99,fog,0,0,1008.91,Foggy,35.31,1486119600,1.26,120,12.43,,
27.01,1,35.12,0.97,fog,0,0,1008.48,Foggy,35.82,1486123200,1.32,120,13.48,,
27.02,1,35.4,0.99,fog,0,0,1008.19,Foggy,35.72,1486126800,0.97,118,13.14,,
26.21,1,35.12,0.99,fog,0,0,1007.9,Foggy,35.43,1486130400,1.03,120,14.37,,
25.83,0.96,35.07,0.99,fog,0,0,1007.79,Foggy,35.38,1486134000,1.02,118,15.28,,
25.43,0.97,34.08,0.97,fog,0,0,1007.77,Foggy,34.93,1486137600,1.04,119,14.77,,
25.71,0.97,34.85,0.99,fog,0,0,1007.9,Foggy,35.09,1486141200,1.04,119,14.54,,
26.37,1,35.1,0.99,fog,0,0,1007.74,Foggy,35.32,1486144800,1.13,118,13.53,,
26.65,1,34.92,0.97,fog,0,0,1007.69,Foggy,35.65,1486148400,1.45,119,13.9,,
26.52,1,35.18,0.98,cloudy,0,0,1007.45,Overcast,35.76,1486152000,2.32,121,14.65,,
27.12,0.81,34.71,0.96,partly-cloudy-night,0,0,1007.19,Mostly Cloudy,35.73,1486155600,2.08,120,12.9,,
26.86,0.94,35.14,0.97,cloudy,0,0,1006.76,Overcast,35.78,1486159200,3.52,122,13.76,,
27.29,0.98,35.28,0.97,cloudy,0,0,1006.66,Overcast,35.96,1486162800,3.92,121,13.22,,
27.32,0.98,35.18,0.97,cloudy,0,0,1006.42,Overcast,35.82,1486166400,3.09,117,12.67,,
27.55,0.98,35.34,0.98,cloudy,0.0017,0.08,1005.72,Overcast,35.91,1486170000,2.85,117,12.38,rain,
27.43,0.98,35.31,0.98,cloudy,0,0,1005.3,Overcast,35.81,1486173600,3.04,117,12.38,,
27.33,0.98,35.39,0.98,cloudy,0.0009,0.09,1004.79,Overcast,35.91,1486177200,4.02,122,12.95,rain,
27.2,0.98,35.57,0.99,cloudy,0.0009,0.09,1004.55,Overcast,35.82,1486180800,2.35,125,13.01,rain,
27.5,1,35.44,0.98,cloudy,0.0009,0.09,1004.35,Overcast,35.94,1486184400,2.22,130,12.62,rain,
28.01,0.96,35.56,0.98,fog,0.0017,0.17,1004.36,Foggy,35.99,1486188000,1.79,130,11.5,rain,
28.51,0.96,35.71,0.98,fog,0.0051,0.25,1004.35,Foggy,36.29,1486191600,1.75,130,11.2,rain,
29.5,0.78,36.33,0.99,fog,0.0029,0.07,1004.4,Foggy,36.48,1486195200,1.06,130,9.55,rain,
29.4,0.83,36.45,0.99,fog,0.0022,0.07,1004.66,Foggy,36.65,1486198800,0.63,142,10.19,rain,
29.84,1,36.88,1,fog,0,0,1004.74,Foggy,36.95,1486202400,0.36,140,10.06,,
29.49,0.75,36.91,1,fog,0,0,1004.36,Foggy,36.91,1486206000,0.4,130,10.69,,
29.21,1,36.77,1,fog,0,0,1004.64,Foggy,36.83,1486209600,0.47,147,11.15,,
29.68,1,36.62,1,fog,0,0,1004.67,Foggy,36.73,1486213200,0.5,151,9.8,,
29.3,1,36.25,0.99,fog,0,0,1004.46,Foggy,36.41,1486216800,0.44,124,9.79,,
28.43,1,35.94,1,fog,0,0,1004.44,Foggy,36.02,1486220400,0.28,116,10.61,,
28.09,1,35.82,1,fog,0,0,1004.97,Foggy,35.85,1486224000,0.31,126,10.89,,
27.88,1,35.6,1,fog,0,0,1005.61,Foggy,35.72,1486227600,0.43,134,11.02,,
27.44,0.91,35.49,1,fog,0,0,1005.88,Foggy,35.55,1486231200,0.47,131,11.52,,
27.89,1,35.8,1,fog,0,0,1006.18,Foggy,35.8,1486234800,0.43,135,11.2,,
28.59,1,35.62,0.99,fog,0,0,1006.2,Foggy,35.86,1486238400,0.33,134,9.82,,
28.64,0.84,35.72,1,fog,0,0,1006.28,Foggy,35.78,1486242000,0.34,130,9.51,,
29.22,1,35.87,1,fog,0,0,1006.28,Foggy,35.96,1486245600,0.31,125,8.81,,
29.19,0.84,36.09,1,fog,0,0,1006.48,Foggy,36.18,1486249200,0.43,116,9.41,,
29.06,0.91,36.12,1,fog,0,0,1006.48,Foggy,36.18,1486252800,0.51,114,9.68,,
29.43,1,36.2,1,fog,0,0,1006.31,Foggy,36.28,1486256400,0.48,108,9.16,,
29.17,0.82,36.02,0.99,fog,0,0,1006.35,Foggy,36.3,1486260000,0.81,106,9.76,,
29.28,1,35.92,0.99,fog,0,0,1006.48,Foggy,36.2,1486263600,0.95,105,9.3,,
29.45,0.97,36.15,1,fog,0,0,1006.63,Foggy,36.2,1486267200,0.83,105,8.94,,
29.3,0.97,36.02,0.99,fog,0,0,1006.97,Foggy,36.28,1486270800,0.97,101,9.44,,
29.32,0.98,35.87,0.98,fog,0.001,0.1,1007.28,Foggy,36.31,1486274400,1.08,95,9.46,rain,
28.93,0.95,35.82,0.99,fog,0,0,1007.31,Foggy,36.2,1486278000,1.32,88,9.99,,
28.49,0.98,35.48,0.98,fog,0,0,1007.6,Foggy,35.97,1486281600,1.69,85,10.34,,
28.65,0.89,35.62,0.98,partly-cloudy-day,0.0009,0.09,1007.95,Mostly Cloudy,36.14,1486285200,2.31,88,10.45,rain,
28.42,0.92,35.5,0.99,partly-cloudy-day,0.0032,0.16,1008.32,Mostly Cloudy,35.82,1486288800,2.09,84,10.08,rain,
27.75,0.88,34.74,0.96,partly-cloudy-day,0.0007,0.07,1008.42,Mostly Cloudy,35.66,1486292400,3.61,83,11.15,rain,
27.56,0.96,34.52,0.95,cloudy,0,0,1008.5,Overcast,35.69,1486296000,3.98,85,11.67,,
27.77,0.89,34.09,0.94,partly-cloudy-day,0,0,1008.76,Mostly Cloudy,35.74,1486299600,5.04,91,11.33,,
27.95,0.91,34.22,0.95,partly-cloudy-day,0,0,1008.98,Mostly Cloudy,35.59,1486303200,5.31,88,10.5,,
26.91,0.93,33.76,0.94,partly-cloudy-day,0,0,1009.6,Mostly Cloudy,35.33,1486306800,5.02,89,12.16,,
25.79,0.76,33.5,0.94,partly-cloudy-night,0,0,1010.28,Mostly Cloudy,34.96,1486310400,3.41,92,13.83,,
24.88,0.9,32.58,0.93,partly-cloudy-night,0,0,1011.15,Mostly Cloudy,34.29,1486314000,3.84,101,14,,
25.71,0.92,32.29,0.9,partly-cloudy-night,0,0,1011.89,Mostly Cloudy,34.81,1486317600,5.92,97,13.56,,
26.29,0.92,33.34,0.93,partly-cloudy-night,0,0,1012.5,Mostly Cloudy,35.09,1486321200,6.69,91,12.95,,
26.8,0.79,32.54,0.87,partly-cloudy-night,0,0,1013.55,Mostly Cloudy,36.12,1486324800,7.54,106,15.19,,
27.14,0.72,32.18,0.85,partly-cloudy-night,0,0,1014.5,Mostly Cloudy,36.26,1486328400,8.18,97,14.7,,
27.82,0.67,32.42,0.85,partly-cloudy-night,0,0,1015.37,Mostly Cloudy,36.42,1486332000,9.41,90,13.39,,
27.42,0.85,32.1,0.85,partly-cloudy-night,0,0,1016.46,Mostly Cloudy,36.3,1486335600,8.26,89,14.05,,
27.71,0.81,33.3,0.9,partly-cloudy-night,0,0,1017.25,Mostly Cloudy,35.98,1486339200,7.67,82,12.18,,
28.53,0.72,33.57,0.9,partly-cloudy-night,0,0,1018.16,Mostly Cloudy,36.11,1486342800,8.11,79,10.64,,
28.94,0.75,33.53,0.9,partly-cloudy-night,0,0,1018.95,Mostly Cloudy,36.11,1486346400,7.54,78,9.75,,
28.22,0.7,33.33,0.91,partly-cloudy-night,0,0,1019.56,Mostly Cloudy,35.65,1486350000,8.17,66,10.07,,
27.72,0.7,32.34,0.88,partly-cloudy-night,0,0,1020.53,Mostly Cloudy,35.45,1486353600,7.75,62,10.59,,
27.18,0.75,32.5,0.9,partly-cloudy-night,0,0,1021.19,Mostly Cloudy,35.26,1486357200,7.95,66,11.3,,
27.11,0.72,30.96,0.85,partly-cloudy-night,0,0,1022.03,Mostly Cloudy,35.11,1486360800,8.12,63,11.04,,
26.32,0.91,30.58,0.85,partly-cloudy-night,0,0,1022.98,Mostly Cloudy,34.7,1486364400,8.29,58,11.67,,
26.63,0.79,30.39,0.84,partly-cloudy-day,0,0,1023.71,Mostly Cloudy,34.68,1486368000,8.29,55,10.88,,
27.18,0.78,30.42,0.83,partly-cloudy-day,0,0,1024.11,Mostly Cloudy,35.11,1486371600,8.35,48,10.85,,
26.91,0.79,30.71,0.84,partly-cloudy-day,0,0,1024.75,Mostly Cloudy,35.15,1486375200,8,51,11.59,,
26.91,0.92,31.04,0.85,partly-cloudy-day,0,0,1025.12,Mostly Cloudy,34.97,1486378800,7.59,56,11.06,,
26.7,0.78,30.37,0.83,partly-cloudy-day,0,0,1025.28,Mostly Cloudy,35.12,1486382400,8.4,61,12.03,,
26.75,0.79,29.38,0.79,partly-cloudy-day,0,0,1025.35,Mostly Cloudy,35.24,1486386000,8.03,62,12.26,,
26.99,0.72,28.92,0.78,partly-cloudy-day,0,0,1025.58,Mostly Cloudy,35.19,1486389600,8.11,65,11.54,,
24.88,0.78,28.92,0.81,partly-cloudy-day,0,0,1025.97,Mostly Cloudy,34.02,1486393200,7.89,66,13.09,,
24.1,0.79,28.57,0.82,partly-cloudy-night,0,0,1026.67,Mostly Cloudy,33.35,1486396800,7.56,67,12.91,,
21.7,0.79,27.55,0.83,partly-cloudy-night,0,0,1027.17,Mostly Cloudy,32.02,1486400400,7.73,69,14.77,,
20.69,0.8,26.26,0.8,partly-cloudy-night,0,0,1027.41,Mostly Cloudy,31.56,1486404000,7.87,69,15.94,,
20.74,0.79,25.06,0.78,partly-cloudy-night,0,0,1027.73,Mostly Cloudy,31.06,1486407600,7.97,67,14.07,,
20.26,0.79,24.94,0.79,partly-cloudy-night,0,0,1027.77,Mostly Cloudy,30.59,1486411200,8.16,66,13.79,,
19.51,0.92,24.67,0.8,partly-cloudy-night,0,0,1028.08,Mostly Cloudy,30.04,1486414800,7.72,67,13.89,,
19.95,0.95,24.55,0.8,cloudy,0,0,1028.05,Overcast,29.93,1486418400,8.1,69,12.52,,
19.71,0.79,24.53,0.81,partly-cloudy-night,0,0,1028.26,Mostly Cloudy,29.75,1486422000,7.8,76,12.55,,
19.87,0.79,24.06,0.79,partly-cloudy-night,0,0,1028.47,Mostly Cloudy,29.63,1486425600,7.79,73,11.83,,
20.06,0.81,23.77,0.79,partly-cloudy-night,0,0,1028.65,Mostly Cloudy,29.5,1486429200,7.83,70,11.13,,
19.75,0.91,24.27,0.8,partly-cloudy-night,0,0,1028.5,Mostly Cloudy,29.56,1486432800,8.29,72,11.9,,
19.46,0.79,24.53,0.81,partly-cloudy-night,0,0,1028.34,Mostly Cloudy,29.65,1486436400,8.29,71,12.84,,
19.63,0.72,24.57,0.81,partly-cloudy-night,0,0,1028.39,Mostly Cloudy,29.63,1486440000,8.13,76,12.37,,
19.89,0.72,24.89,0.82,partly-cloudy-night,0,0,1028.48,Mostly Cloudy,29.7,1486443600,7.54,68,12,,
19.19,0.78,25.97,0.87,partly-cloudy-night,0,0,1028.56,Mostly Cloudy,29.43,1486447200,7.75,67,12.8,,
18.9,0.78,26.04,0.87,partly-cloudy-day,0,0,1028.76,Mostly Cloudy,29.53,1486450800,6.49,67,13.79,,
17.74,0.96,25.02,0.84,cloudy,0.0008,0.08,1028.97,Overcast,29.35,1486454400,5.2,73,16.21,snow,0.008
17.49,0.8,24.24,0.82,partly-cloudy-day,0,0,1029.01,Mostly Cloudy,29.06,1486458000,6.42,70,15.91,,
17.77,0.79,23.91,0.8,partly-cloudy-day,0,0,1029.28,Mostly Cloudy,29.3,1486461600,7.98,73,15.97,,
17.4,0.9,23.8,0.81,partly-cloudy-day,0,0,1029.4,Mostly Cloudy,28.83,1486465200,7.39,76,15.35,,
17.13,0.93,23.45,0.81,partly-cloudy-day,0,0,1029.38,Mostly Cloudy,28.64,1486468800,7.27,73,15.41,,
17.12,0.9,23.17,0.81,partly-cloudy-day,0.0009,0.09,1029.51,Mostly Cloudy,28.32,1486472400,7.19,72,14.38,snow,0.009
16.75,0.9,23.19,0.81,partly-cloudy-day,0,0,1029.56,Mostly Cloudy,28.16,1486476000,7.85,69,14.8,,
16.76,0.93,22.6,0.79,partly-cloudy-day,0,0,1029.53,Mostly Cloudy,28.17,1486479600,8.23,66,14.78,,
16.85,0.96,23.31,0.82,cloudy,0,0,1029.94,Overcast,28.09,1486483200,7.6,64,14.31,,
16.68,0.88,23.48,0.83,partly-cloudy-night,0,0,1030.06,Mostly Cloudy,28.09,1486486800,7.37,62,14.75,,
16.85,0.89,23.43,0.82,partly-cloudy-night,0,0,1030.16,Mostly Cloudy,28.13,1486490400,7.54,65,14.46,,
16.78,0.9,24,0.84,partly-cloudy-night,0.0009,0.09,1030.08,Mostly Cloudy,28.12,1486494000,5.76,67,14.61,snow,0.009
16.72,0.9,24.05,0.84,partly-cloudy-night,0.0009,0.09,1030.3,Mostly Cloudy,28.12,1486497600,7.07,67,14.76,snow,0.009
17.03,0.95,23.84,0.84,cloudy,0,0,1030.45,Overcast,28.17,1486501200,7.87,68,14.15,,
17.21,0.82,23.29,0.81,partly-cloudy-night,0,0,1030.65,Mostly Cloudy,28.22,1486504800,7.93,65,13.86,,
16.72,0.95,23.93,0.85,cloudy,0,0,1031.06,Overcast,27.91,1486508400,5.74,68,14.1,,
16.14,0.94,24.46,0.87,cloudy,0,0,1031.03,Overcast,27.91,1486512000,4.02,70,15.55,,
16.01,0.82,23.53,0.84,partly-cloudy-night,0.0008,0.08,1031.4,Mostly Cloudy,27.63,1486515600,5.82,75,14.97,snow,0.009
15.92,0.8,23.36,0.84,partly-cloudy-night,0,0,1031.46,Mostly Cloudy,27.58,1486519200,6.73,75,15,,
16.54,0.84,23.39,0.84,partly-cloudy-night,0,0,1031.46,Mostly Cloudy,27.55,1486522800,6.36,76,13.42,,
16.55,0.84,23.28,0.83,partly-cloudy-night,0,0,1031.79,Mostly Cloudy,27.65,1486526400,6.07,76,13.69,,
16.22,0.8,23.15,0.84,partly-cloudy-night,0,0,1031.95,Mostly Cloudy,27.22,1486530000,6.29,75,13.17,,
15.9,0.82,23.62,0.87,partly-cloudy-night,0,0,1032.21,Mostly Cloudy,27.04,1486533600,6.39,72,13.41,,
16.57,0.76,23.82,0.87,partly-cloudy-day,0.0008,0.08,1032.57,Mostly Cloudy,27.14,1486537200,5.78,72,12.22,snow,0.009
16.69,0.82,24.43,0.89,partly-cloudy-day,0,0,1033.01,Mostly Cloudy,27.19,1486540800,3.93,75,12.08,,
16.78,0.84,24.48,0.88,partly-cloudy-day,0.0017,0.17,1033.11,Mostly Cloudy,27.54,1486544400,3.17,79,12.85,snow,0.018
17.41,0.79,24.98,0.89,partly-cloudy-day,0.0009,0.09,1033.45,Mostly Cloudy,27.69,1486548000,3.68,84,11.9,snow,0.009
18.8,0.78,24.96,0.86,partly-cloudy-day,0.0008,0.08,1033.51,Mostly Cloudy,28.68,1486551600,4.32,81,11.6,snow,0.008
18.44,0.84,25.69,0.88,partly-cloudy-day,0.0017,0.08,1033.55,Mostly Cloudy,28.68,1486555200,4.07,85,12.38,snow,0.016
