Day of week,Wholesale ($/kWh),Retail ($/kWh),Wholesale w variance ($/kWh),Retail w variance ($/kWh),Bldg Load (kWh),Wind Production (kWh),PV generation (kWh),GHI (Irradiance),apparentTemperature,cloudCover,precipIntensity,windSpeed
3,0.030522214,0.099880245,0.039932335,0.102435157,2489.8,1605.82,276,0.166717226,34.98,0.72,0,22.67
3,0.029829765,0.100633386,0.030027869,0.102638138,2421.9,2200.39,226,0.188233428,35.43,0.44,0,26.54
3,0.029675019,0.099328814,0.028272524,0.097808496,2356.2,1690.4,338,0.23433532,35.89,0.67,0,26.28
3,0.030328144,0.097392777,0.023931576,0.085084241,2422.9,1653.43,253,0.180162884,36.33,0.61,0,25.69
3,0.03000095,0.096906267,0.028224697,0.095468707,2464.2,1703.3,132,0.157084922,36.14,0.58,0,24.01
3,0.030876704,0.100690866,0.029012515,0.106464087,2539.9,1436.65,90,0.048610191,36.17,0.31,0,20.88
3,0.032248891,0.106057676,0.037653045,0.099160284,2583.6,1644.81,18,0.007697873,35.68,0.35,0,19.88
3,0.032325735,0.108319769,0.03014354,0.113594919,2662,1552.69,0,5.45E-06,34.93,0.35,0,15.7
3,0.030078163,0.099046518,0.025598784,0.105488578,2529.7,1538.82,0,0,33.9,0.55,0,15.37
3,0.028994125,0.095106157,0.022638171,0.094477426,2592.5,1700.76,0,0,33.75,0.26,0,11.87
3,0.028040248,0.095094325,0.02608255,0.078631636,2537.5,1682.45,0,0,32.25,0.1,0,11.21
3,0.028523383,0.09248493,0.03414305,0.129221302,2427.1,1652.58,0,0,32.16,0.4,0,9.97
3,0.027502052,0.090278371,0.029407571,0.135873539,2519.4,1758.58,0,0,32.07,0.4,0,10.39
4,0.027425237,0.088308018,0.026740171,0.074034393,3021.4,1416.25,0,0,31.96,0.63,0,10.57
4,0.02703431,0.086409244,0.017124424,0.074979001,3014.8,1471.53,0,0,30.74,0.74,0,12.59
4,0.026647093,0.088704498,0.026321344,0.104809887,2650.5,1541.01,0,0,31.05,0.67,0,12.37
4,0.025819254,0.085940601,0.031571042,0.072911277,2642.8,1724.23,0,0,30.03,0.75,0,13.91
4,0.026871919,0.087861046,0.024367663,0.10031645,2682.8,1355.39,0,0,29.65,0.9,0.0032,17.56
4,0.027925307,0.091754343,0.026341999,0.101570582,2758.9,1498.44,0,0,29.15,0.95,0.0301,21.73
4,0.028900948,0.095992858,0.030700325,0.084161278,2699.9,1672.27,0,0,33,0.98,0.0228,19.53
4,0.031379428,0.102632684,0.041811633,0.061057695,2885.2,1290.95,0,0.000524855,35.85,0.95,0.011,18.5
4,0.032796656,0.108106346,0.031338536,0.130164645,2581.1,1498.63,30,0.023913195,37.06,0.79,0.005,18.68
4,0.032416118,0.10586973,0.034478077,0.119685384,2530.7,1894.81,113,0.071019963,36.68,0.45,0,19.04
4,0.031381355,0.105785745,0.031203694,0.093383708,2201.3,1883.99,154,0.157076578,36.56,0.75,0,20.45
4,0.03012664,0.098736162,0.031381973,0.105802305,2487.4,1516.3,283,0.187751947,35.97,0.7,0,21.93
4,0.029732645,0.098126276,0.036654374,0.119230455,2489.9,1435.01,254,0.173063633,35.57,0.67,0,23.18
4,0.03022424,0.098690427,0.034576838,0.117648903,2422.1,1032.65,317,0.220722131,36.39,0.7,0,21.69
4,0.03039191,0.098341821,0.028567869,0.095805378,2356.1,1345.49,267,0.143830355,36.88,0.67,0,22.66
4,0.030007823,0.09886832,0.032103021,0.1273373,2422.9,1573.67,166,0.134339321,36.56,0.68,0,23.1
4,0.030333559,0.100830968,0.032063281,0.116513472,2464.7,1232.31,85,0.045896259,35.7,0.47,0,22.3
4,0.032261195,0.105292119,0.034365819,0.122617507,2539.7,2269.08,16,0.013341659,34.47,0.72,0,20.61
4,0.032406596,0.104329841,0.038102271,0.101578881,2583.5,1448.64,0,5.54E-06,33.66,0.72,0,20.46
4,0.030259104,0.099988243,0.02459093,0.095551049,2662,2101.35,0,0,32.62,0.72,0,21.71
4,0.029798805,0.097573402,0.027152831,0.066465072,2529.8,1469.9,0,0,32.53,0.7,0,22.73
4,0.028989311,0.095235497,0.024353281,0.082010053,2592.5,1720.01,0,0,32.12,0.72,0,23.63
4,0.028198346,0.092856691,0.033359663,0.082012164,2537.6,2229.07,0,0,32.06,0.75,0,25
4,0.027324989,0.091040704,0.030425121,0.117190426,2427.4,1919.86,0,0,32.24,0.72,0,24.77
5,0.027900103,0.087852962,0.028468851,0.100442475,2520,2050.82,0,0,32.05,0.72,0,25.97
5,0.026974395,0.087987201,0.021468745,0.100795102,3021.3,1449.48,0,0,31.83,0.71,0,26.93
5,0.026249093,0.087948256,0.028831433,0.089142249,3014.4,1440.42,0,0,32.02,0.72,0,25.5
5,0.026788088,0.088884495,0.029764709,0.087113599,2650.8,1189.94,0,0,32.22,0.76,0,25.63
5,0.027072225,0.087405391,0.02851608,0.124162017,2643,1791.1,0,0,32.92,0.88,0,25.61
5,0.027889262,0.091010767,0.026392631,0.1057491,2682.6,1796.61,0,0,32.93,0.76,0,23.07
5,0.029054492,0.095335163,0.038336283,0.059695814,2759.1,1640.45,0,0,32.88,0.79,0,20.5
5,0.031037385,0.104061836,0.035803051,0.102862341,2699.2,1580.65,0,0.000593074,31.75,0.7,0,17.77
5,0.032710548,0.107030246,0.031174722,0.125108374,2884.6,1239.21,26,0.021502178,31.37,0.5,0,15.87
5,0.031758641,0.107932735,0.039409345,0.116803466,2582.2,1505.43,59,0.068077115,32.29,0.22,0,14.47
5,0.031339266,0.104273657,0.034432681,0.092385203,2530.4,1538.01,255,0.137890765,33.95,0.32,0,13.06
5,0.030347075,0.098569235,0.030367001,0.100109569,2201.9,677.96,266,0.149447604,35.18,0.56,0,11.18
5,0.03002496,0.098408213,0.035285955,0.094082248,2487.5,1522.89,423,0.21392336,35.22,0.28,0,10.02
5,0.030056449,0.099263572,0.024927048,0.08973308,2489.6,1330.2,287,0.215186773,35.49,0.47,0,9.26
5,0.029826164,0.0999613,0.022740395,0.094596587,2421.5,1337.3,273,0.12903407,35.77,0.31,0,8.09
5,0.02969887,0.099209669,0.03540451,0.093423332,2356.7,1318.55,152,0.104638884,35.75,0.81,0,5.41
5,0.030849239,0.101885291,0.023865565,0.095078344,2422.7,1547.17,80,0.035891155,33.32,0.95,0,6.58
5,0.032263979,0.107266791,0.028002571,0.095595795,2464.5,1510,14,0.008699937,29.19,0.97,0.006,9.5
5,0.031897577,0.106108454,0.038948961,0.140542053,2539.8,1420.51,0,4.42E-06,25.84,1,0.0184,9.04
5,0.030924464,0.100222997,0.031006221,0.08537303,2583.7,1887.43,0,0,24.75,1,0.0251,9.17
5,0.02909604,0.095754781,0.034280002,0.104010981,2662.2,1923.98,0,0,24.36,1,0.0251,10.16
5,0.028845267,0.096596783,0.025678598,0.095302742,2530.2,1679.37,0,0,26.57,0.98,0.0065,8.92
5,0.028447044,0.092619221,0.030498398,0.098697556,2592.2,1845.24,0,0,27.09,0.98,0.0065,7.5
5,0.026748975,0.091508752,0.026167669,0.10284825,2538.1,1844.71,0,0,27.26,1,0.0073,7.23
6,0.027302599,0.089171285,0.032995079,0.099722387,2426.9,1723.08,0,0,26.44,1,0.0058,9.12
6,0.027216823,0.087126954,0.030454331,0.059772474,2520.4,1738.77,0,0,22.7,0.97,0.0049,14.95
6,0.027064569,0.087734175,0.025180701,0.082751724,3022,1927,0,0,21.5,0.92,0.0067,15.83
6,0.02668286,0.087172762,0.026417907,0.075619726,3014.1,1157.74,0,0,20.77,0.92,0.0076,17.65
6,0.026173756,0.088790798,0.031436803,0.074977092,2650.1,1893.82,0,0,19.55,0.95,0.0025,16.86
6,0.027845247,0.09189984,0.026588861,0.085708686,2642.6,1548.41,0,0,20.63,0.92,0,13.89
6,0.029008558,0.095881708,0.026581863,0.07249167,2682.6,1451.41,0,0,22.22,0.76,0,12.65
6,0.031424102,0.103339846,0.034020183,0.121513873,2759.8,1725.86,0,0.000475679,22.66,0.5,0,9.64
6,0.033182358,0.110160272,0.031916958,0.136362564,2700.4,1907.59,32,0.030826325,22.59,0.42,0,8.96
6,0.0326376,0.104836624,0.030541756,0.082883093,2885.6,1568.25,98,0.078983999,23.87,0,0,10.13
6,0.031336183,0.105992839,0.031904659,0.13002435,2581.4,1607.03,176,0.16491382,25.18,0.08,0,10.88
6,0.030308993,0.10065359,0.032386036,0.079142814,2530.4,1502.4,240,0.198497883,27.42,0,0,10.24
6,0.029736675,0.098260538,0.028567751,0.076239511,2201.7,1755.49,324,0.244172679,28.75,0.14,0,10.01
6,0.030297445,0.098970151,0.031478118,0.075894263,2487.7,1055.04,279,0.17693238,28.68,0.22,0,12.22
6,0.029705649,0.097219243,0.02894305,0.104477744,2490.3,1455.85,259,0.140064553,29.44,0,0,11.66
6,0.030284642,0.097658571,0.028379935,0.102416448,2422.6,1313.65,179,0.092712089,29.53,0.3,0,11.76
6,0.03073641,0.100391535,0.03443004,0.106681994,2356.8,1346.48,84,0.04180377,29.1,0.16,0,13.06
6,0.032561995,0.106729255,0.028949047,0.129029942,2423.3,1586.04,16,0.011764307,28.61,0,0,11.28
6,0.032161314,0.106908693,0.038214398,0.079240582,2464.6,1620.82,0,5.85E-06,27.78,0.23,0,9.46
6,0.030249792,0.100624131,0.026186345,0.090313444,2540.2,1451.31,0,0,26.03,0,0,9.51
6,0.02900694,0.097480038,0.03182708,0.102703791,2584,1988.14,0,0,25.58,0.05,0,8.63
6,0.02870775,0.09637343,0.028347084,0.084249054,2662.6,1749.09,0,0,25.18,0.24,0,8.98
6,0.028367485,0.092759249,0.030351783,0.112292836,2529.8,1904.52,0,0,25.28,0.14,0,11.06
6,0.0273446,0.090020803,0.024336849,0.129683678,2592.3,1797.14,0,0,25.83,0.11,0,11.25
7,0.027265827,0.090374186,0.028017916,0.092671092,2538.1,2024.25,0,0,25.38,0,0,9.95
7,0.026879516,0.08744087,0.021924042,0.085448744,2427.8,1535.97,0,0,24.16,0,0,9.42
7,0.026462843,0.087690893,0.022838009,0.078967757,2519.5,1458.02,0,0,23.67,0,0,8.13
7,0.026061766,0.086775987,0.024580705,0.099141736,3022.2,1468.08,0,0,23.32,0,0,9.11
7,0.026618792,0.090707521,0.028108756,0.070945447,3014.4,1992.64,0,0,22.47,0,0,8.29
7,0.027904719,0.092387439,0.020555655,0.099239481,2651,2323.29,0,0,21.45,0,0,8.35
7,0.028832695,0.095466486,0.023779828,0.096651932,2642.7,1639.27,0,0,21.28,0,0,7.38
7,0.031301192,0.103879096,0.035247943,0.090830562,2682.4,1670.26,0,0.000597264,21.32,0.04,0,7.31
7,0.032451281,0.108844743,0.029477646,0.099224499,2758.5,1783.05,22,0.022343515,22.78,0,0,6.28
7,0.032007691,0.10793699,0.028762463,0.122100389,2700.5,1349.95,90,0.094333291,27.1,0,0,6.43
7,0.03183974,0.103290672,0.031959669,0.107464202,2885.2,1340.96,163,0.126198979,29.42,0.14,0,7.02
7,0.030222432,0.102398383,0.034645538,0.100192272,2581.8,1031.13,228,0.189676031,29.84,0.08,0,8.43
7,0.030462516,0.099007451,0.029864695,0.098007028,2530.5,1060.41,340,0.199258969,31.01,0.07,0,8.47
7,0.030237719,0.09919581,0.027011502,0.098226412,2202.1,1504.23,282,0.199728589,31.54,0.43,0,9.07
7,0.030245908,0.098787123,0.025991194,0.115430762,2487.5,1528.55,261,0.193734441,31,0.72,0,11.51
7,0.029992133,0.099244657,0.031283281,0.112848824,2489.9,1868.56,170,0.114936499,30.18,0.5,0,12.14
7,0.030823004,0.101681422,0.027505673,0.122499973,2421.3,1466.46,96,0.043693372,28.62,0.8,0,13.62
7,0.032601872,0.106846996,0.040185814,0.100064602,2356.1,1692.25,13,0.012035272,27.69,0.92,0.0009,14.65
7,0.032240754,0.104644792,0.029007983,0.097703023,2423.2,2191.36,0,5.53E-06,26.76,0.79,0.0167,15.91
7,0.030611479,0.098406838,0.031473114,0.090584605,2464.5,1956.53,0,0,25.85,0.79,0.0109,17.9
7,0.029679463,0.095435342,0.03138895,0.115239137,2539.3,1734.28,0,0,25.47,0.97,0.0102,17.71
7,0.028580038,0.094662572,0.026562358,0.112635595,2583.5,1868.61,0,0,25.85,0.96,0.0049,17.39
7,0.028418253,0.09269377,0.027683342,0.093272563,2662.7,1763.59,0,0,26.58,0.82,0.0146,17.69
7,0.027928242,0.090373512,0.023560117,0.088804483,2529.6,1741.2,0,0,28.66,0.86,0.0109,17.4
1,0.02678266,0.089464028,0.02815698,0.077074791,2592.7,2068,0,0,29.45,0.95,0.0059,16.34
1,0.026846809,0.088630808,0.025885043,0.114609735,2538.4,1863.21,0,0,29.75,0.95,0.005,17.83
1,0.027018904,0.086836024,0.028934073,0.090009801,2427.3,1652.65,0,0,30.95,0.98,0.0009,16.05
1,0.026381583,0.088240943,0.023754023,0.085241024,2519.8,1834.3,0,0,32.58,0.92,0,15.2
1,0.026977076,0.088739344,0.028407054,0.095723445,3021.6,1886.68,0,0,33.04,1,0,15.13
1,0.028042173,0.090882338,0.037809741,0.084689561,3015.4,1621.23,0,0,33.73,1,0,14.33
1,0.029073728,0.095820798,0.026834007,0.085263159,2650.4,1878.85,0,0,33.92,1,0,14.14
1,0.031330619,0.104229219,0.023760904,0.070679002,2642.9,1776.94,0,0.000700784,34.25,0.98,0,14.37
1,0.032941255,0.107411513,0.029245073,0.109448578,2681.9,1786.2,33,0.021577038,34.83,1,0,13.29
1,0.031698082,0.107331501,0.034148793,0.064603458,2758.9,1777.33,81,0.093235114,35.43,0.97,0,12.74
1,0.031233279,0.105648471,0.036218655,0.10863017,2699.8,1628.97,232,0.171445102,35.49,0.96,0.0029,12.68
1,0.030120082,0.102446127,0.029725426,0.113469038,2884.8,1507.75,284,0.206550718,36.43,0.96,0.0032,11.13
1,0.030032751,0.100025112,0.037156077,0.089968334,2581.7,1394.37,324,0.191418549,37.21,0.98,0.0016,12.15
1,0.029954652,0.098322464,0.034601481,0.100432648,2530.6,1552.2,297,0.222211066,37.38,0.92,0,12.44
1,0.029539821,0.099548228,0.030959578,0.076250323,2201.6,1258.1,247,0.15138392,36.89,0.98,0.0014,13.33
1,0.030333813,0.098098081,0.038765769,0.105862879,2487.9,1443.8,164,0.142433659,37.4,0.98,0.0014,12.21
1,0.029480133,0.102284853,0.035330865,0.112493601,2489.5,1666.89,70,0.051929589,36.41,0.98,0.0007,13.43
1,0.032193632,0.10654603,0.029319977,0.095793685,2422,1392.43,15,0.011940652,36.63,0.98,0.0014,12.65
1,0.032019775,0.106973628,0.025944193,0.106675636,2356.2,1576.23,0,4.92E-06,36.84,0.95,0,12.19
1,0.029982017,0.100920548,0.031688046,0.075004123,2423.6,1923.84,0,0,36.58,0.82,0,12.07
1,0.02921164,0.096298717,0.030944402,0.093030502,2464.9,1630.06,0,0,36.91,0.98,0.0017,11.32
1,0.02863536,0.095020931,0.031946742,0.07918573,2539.9,1501.68,0,0,36.94,0.93,0,12.09
1,0.028622877,0.092178707,0.031247763,0.104644459,2583.6,1927.38,0,0,37.83,0.95,0.0014,11.28
1,0.028148175,0.091208943,0.025678397,0.09404043,2661.8,1256.43,0,0,37.21,0.89,0.0007,11.9
2,0.02737997,0.089345313,0.01968243,0.094652447,2530.6,1427.4,0,0,38.56,0.95,0,9.68
2,0.026860356,0.088966059,0.02096762,0.100296583,2592.8,1678.17,0,0,37.73,0.76,0,10.95
2,0.026423173,0.086985197,0.029800727,0.106318311,2538.6,1767.36,0,0,37.22,0.78,0,11.06
2,0.026244072,0.08732303,0.024042446,0.075041576,2427.6,1871.2,0,0,37.06,0.75,0,12.79
2,0.026741217,0.089811997,0.026844118,0.080304775,2519.9,1636.84,0,0,37.04,0.88,0,13.27
2,0.027878356,0.091221649,0.035909774,0.074853188,3021.7,1957.88,0,0,37.51,0.85,0,13.04
2,0.029162777,0.094585891,0.037134351,0.097533504,3014.8,1616.87,0,0,37.15,0.79,0,13.04
2,0.031643161,0.102702581,0.038232501,0.091657191,2650.6,1621.58,0,0.000575291,36.83,0.78,0.0014,12.8
2,0.032397351,0.107382572,0.025891188,0.100459228,2642.7,1917.23,30,0.024771886,37.58,0.92,0,12.4
2,0.032446546,0.105508378,0.036812803,0.112764559,2682.7,2057.05,111,0.101438463,37.99,0.92,0,12.04
2,0.031931618,0.105475762,0.028506341,0.110115327,2758.5,1869.86,153,0.120468337,38.33,0.77,0,13.05
2,0.031109864,0.100992675,0.030575879,0.101901247,2699.9,1414.45,229,0.205738034,39.23,0.82,0,12.58
2,0.03004645,0.097991614,0.026738893,0.107935621,2884.8,1578.38,336,0.213964752,38.86,0.82,0,12.72
2,0.0304978,0.100963426,0.032490924,0.073295356,2581.7,1502.8,302,0.172718803,39.06,0.78,0,11.92
2,0.029907151,0.098122276,0.033194537,0.088896505,2530.9,1681.1,288,0.171418991,39.67,0.85,0.0014,12.43
2,0.029703459,0.099632198,0.018174721,0.111967663,2201.5,1346.69,135,0.127090329,39.41,0.72,0,11.14
2,0.030675067,0.099750211,0.029730861,0.097445727,2487.2,1435.02,62,0.057103164,39.26,0.75,0,10.89
2,0.031794304,0.106247694,0.03412307,0.118693826,2489.7,1991.64,15,0.008752087,39.22,0.92,0,11.73
2,0.032698179,0.104561076,0.028138944,0.115630957,2421.8,2088.38,0,5.04E-06,39.5,0.78,0,11.97
2,0.030462208,0.099208595,0.033585619,0.10126468,2356.9,1604.3,0,0,39.31,0.89,0,12.68
2,0.029335524,0.097611745,0.027544563,0.099136724,2423.4,1843.39,0,0,39.46,0.79,0,13.22
2,0.028832148,0.09374289,0.027613921,0.064411178,2464.6,2155.57,0,0,39.32,0.95,0,13.95
2,0.027771179,0.092544674,0.024265095,0.10106328,2539.9,1722.06,0,0,39.29,0.75,0,15.03
2,0.027316719,0.089747721,0.03271145,0.08286397,2583.5,1992.66,0,0,38.07,0.78,0,15.84
3,0.027164537,0.089304058,0.026080456,0.081693409,2662.4,1819.96,0,0,37.28,0.7,0,14.76
3,0.026516818,0.087656771,0.02548518,0.106608679,2530.4,1936.55,0,0,36.83,0.75,0,15.61
3,0.02676499,0.08669379,0.031392189,0.088795433,2592.2,1398.78,0,0,36.91,0.72,0,15.41
3,0.026307901,0.087077631,0.02704219,0.078883421,2538,1615.07,0,0,37.43,0.72,0,13.49
3,0.026721791,0.087948473,0.03131822,0.069047552,2427.3,1346.31,0,0,36.85,0.75,0,13.84
3,0.027842047,0.091123813,0.019671492,0.10096179,2520.7,1583.03,0,0,34.78,0.75,0,14.31
3,0.028596681,0.095024159,0.029596661,0.074978275,3021.7,1863.6,0,0,36.53,0.75,0,11.69
3,0.031381553,0.102688381,0.019456473,0.102416899,3014.1,1645.72,1,0.000492794,35.39,0.8,0,9.43
3,0.033067429,0.108385361,0.032957224,0.103372842,2650.7,1841.69,38,0.022609344,33.78,0.75,0.0017,10.69
3,0.031934064,0.108772654,0.03099068,0.113506369,2642.7,1582.24,95,0.062269203,34.03,0.72,0,11.82
3,0.03172137,0.104995394,0.042493312,0.102042242,2682.7,1509.71,200,0.151258067,34.32,0.5,0,13.95
3,0.030354771,0.099846414,0.032164609,0.112281944,2758.9,1650.69,310,0.119631774,34.59,0.7,0,13.94
3,0.030292842,0.101021542,0.023333312,0.117423751,2699.7,1442.6,268,0.303862974,35.64,0.72,0,14.95
3,0.030012184,0.098093563,0.028208971,0.11672388,2885.3,799.03,178,0.246732895,36.65,0.72,0,13
3,0.030122129,0.099030231,0.03629343,0.091274464,2581.6,1573,310,0.177807799,35.42,0.72,0,14.22
3,0.02968077,0.098935787,0.029035061,0.078114487,2530.3,1541.48,221,0.116590105,34.4,0.72,0,14.39
3,0.030284361,0.101261641,0.029851399,0.068738382,2201.5,1431.9,77,0.048580592,33.61,0.72,0.0026,14.15
3,0.032212285,0.106080532,0.03041883,0.102318693,2487.4,1933.62,14,0.00948694,31.58,0.72,0.0008,15.69
3,0.031991984,0.105929923,0.031374429,0.134943193,2490.1,1565.58,0,5.28E-06,30.63,0.61,0.0034,11.12
3,0.030788101,0.098559462,0.024740996,0.096751958,2421.5,1831.94,0,0,30.92,0.7,0,12.03
3,0.02927795,0.096445604,0.024446018,0.077957602,2356.5,1451.51,0,0,30.74,0.67,0,12.65
3,0.029109891,0.094401184,0.020950878,0.082862621,2423,1808.32,0,0,30.32,0.18,0,12.09
3,0.028170567,0.095304351,0.028818072,0.102433389,2464,1720.35,0,0,30.45,0.2,0,9.59
3,0.028332836,0.090593033,0.022879395,0.0736896,2539.3,1780.27,0,0,30,0.35,0,11
4,0.026068422,0.086025791,0.026068422,0.086025791,2617.1,1660.2,0,0,31.13,0.61,0,11.21
4,0.025458064,0.084011611,0.025458064,0.084011611,2546,1605.48,0,0,29.54,0.24,0,12.13
4,0.025170918,0.083064031,0.025170918,0.083064031,2501,1549.58,0,0,29.25,0.11,0,12.56
4,0.025132431,0.082937023,0.025132431,0.082937023,2830.7,1516.52,0,0,28.48,0.53,0,14.3
4,0.02564919,0.084642327,0.02564919,0.084642327,2602.2,1496.62,0,0,28.45,0.46,0,15.2
4,0.026578435,0.087708836,0.026578435,0.087708836,2748.5,1461.51,0,0,29.07,0.8,0,15.77
4,0.02792227,0.09214349,0.02792227,0.09214349,2933.5,1429.18,1,0.000629611,28.46,0.89,0,15.74
4,0.029794211,0.098320895,0.029794211,0.098320895,2942.3,1401.65,37,0.026523674,28.36,0.95,0,15.23
4,0.030929342,0.102066828,0.030929342,0.102066828,3007.7,1294.45,136,0.095061829,28.81,0.95,0.0018,14.34
4,0.030126787,0.099418396,0.030126787,0.099418396,2998.6,1164.9,269,0.184650911,30.24,0.89,0,14.57
4,0.029303044,0.096700045,0.029303044,0.096700045,2901.4,1120.92,394,0.271908472,31.88,0.75,0,14.3
4,0.02882509,0.095122796,0.02882509,0.095122796,3048.9,1133.58,488,0.340638594,33.69,0.79,0,15.13
4,0.028307498,0.093414743,0.028307498,0.093414743,2934.1,1174.07,539,0.379497287,34.87,0.5,0,15.62
4,0.027902312,0.092077629,0.027902312,0.092077629,3086.5,1205.76,537,0.378973122,34.77,0.53,0,17.5
4,0.027594137,0.091060653,0.027594137,0.091060653,3017.6,1246.37,479,0.336472093,34.19,0.38,0,17.52
4,0.027448521,0.09058012,0.027448521,0.09058012,2900.5,1291.55,374,0.260307467,34.23,0.72,0,17.14
4,0.027609453,0.091111195,0.027609453,0.091111195,2712.1,1326.07,237,0.163955616,32.32,0.72,0.0008,17.94
4,0.028577026,0.094304187,0.028577026,0.094304187,2679.8,1402.47,98,0.068878536,30.95,0.76,0,16.67
4,0.029545155,0.097499013,0.029545155,0.097499013,2769,1551.34,17,0.012447396,31.32,0.72,0,13.16
4,0.029112275,0.096070507,0.029112275,0.096070507,2957.7,1701.6,0,0,30.8,0.7,0,12.68
4,0.02839205,0.093693766,0.02839205,0.093693766,2838.3,1776.83,0,0,30.9,0.6,0.0026,10.37
4,0.027908859,0.092099234,0.027908859,0.092099234,2718.9,1772.57,0,0,30.04,0.22,0,10.41
4,0.027336393,0.090210097,0.027336393,0.090210097,2675.2,1720.67,0,0,29.77,0.09,0,10.27
4,0.026484717,0.087399566,0.026484717,0.087399566,2744.3,1687.31,0,0,29.8,0.28,0,8.76
5,0.025688416,0.085711947,0.020689631,0.063756924,2617.5,1826.13,0,0,29.38,0.29,0,8.67
5,0.025791576,0.084037819,0.01836585,0.083272902,2545.7,1808.49,0,0,29.53,0.63,0,9.96
5,0.025140665,0.083240086,0.022742128,0.077964841,2500.1,1826.54,0,0,29.93,0.59,0,7.89
5,0.025081607,0.083669497,0.035320292,0.056360635,2830.8,1281.91,0,0,29.86,0.44,0,5.88
5,0.025721119,0.084775161,0.02818822,0.096124533,2602.1,1998.34,0,0,29.86,0.31,0,6.67
5,0.026989002,0.087614859,0.02832253,0.091235499,2748.3,973.81,0,0,29.25,0.88,0,8.49
5,0.027916624,0.092560473,0.025276252,0.102794364,2933.9,1226.06,1,0.000822954,29.76,0.76,0,8.68
5,0.030023108,0.098871573,0.036732482,0.082590532,2942.1,1500.53,28,0.028789513,29.9,0.87,0.0083,7.72
5,0.03109611,0.102410911,0.031659808,0.095338723,3007.6,1211.93,149,0.087542682,31.19,0.88,0.017,5.98
5,0.029902148,0.099550899,0.027319389,0.114872007,2998.4,1346.42,304,0.221993731,31.78,0.75,0.0027,6.03
5,0.028830884,0.097739148,0.034593629,0.119028554,2902,1166.17,348,0.223197876,33.66,0.75,0,5.76
5,0.028680719,0.095637218,0.027695376,0.11429147,3047.8,1002.49,474,0.329584271,33.78,0.79,0,6.65
5,0.027721389,0.093058251,0.022629195,0.072307755,2934.5,1118.5,485,0.406063872,35.33,0.72,0,6.77
5,0.028065371,0.091879943,0.02298129,0.089471438,3086.4,1232.98,443,0.304389252,36.49,0.78,0,7.33
5,0.027729133,0.092656134,0.026587013,0.086071785,3018,1513.41,381,0.314004261,34.86,0.72,0,8.61
5,0.027569314,0.09029551,0.026259954,0.095434237,2900.5,1492.68,471,0.277533611,33.1,0.72,0.0024,11.95
5,0.027662432,0.089826857,0.026130011,0.092432833,2711.7,1408.19,232,0.165008942,34.51,0.44,0.001,12.04
5,0.028837197,0.093486977,0.024782983,0.10525217,2680.8,1201.1,114,0.077276599,33.21,0.31,0,11.32
5,0.029976216,0.097071672,0.034616305,0.098484997,2769,1080.28,15,0.014790698,32.87,0.34,0,8.29
5,0.029090579,0.095631596,0.036941896,0.105134911,2957.6,1785.67,0,0,32.33,0.62,0,9.44
5,0.028139945,0.09233875,0.02727737,0.096205087,2837.9,1483.97,0,0,31.62,0.34,0,9.47
5,0.028010326,0.091945532,0.023439493,0.082449394,2718.1,1325.44,0,0,30.46,0.39,0,11.5
5,0.02727745,0.08900254,0.026245608,0.094583428,2674.6,1616.16,0,0,30.65,0.27,0,10.45
5,0.026575639,0.088784935,0.021019736,0.10842183,2743.9,1829.61,0,0,29.98,0.39,0,11.52
